Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
5850564	5850565	CCNA_R0075	CCNA_03277			FALSE	0.085	45.000	0.000	NA		NA
5850565	5850566	CCNA_03277	CCNA_03278			FALSE	0.214	106.000	0.012	1.000		NA
5850566	5850567	CCNA_03278	CCNA_03279			FALSE	0.075	146.000	0.000	1.000		NA
5850567	5850568	CCNA_03279	CCNA_03280			FALSE	0.007	256.000	0.000	1.000		NA
5850569	5850570	CCNA_03281	CCNA_03282			FALSE	0.007	219.000	0.000	NA		NA
5850572	5850573	CCNA_03284	CCNA_03285			TRUE	0.702	11.000	0.013	1.000	N	NA
5850574	5850575	CCNA_03286	CCNA_03287			FALSE	0.153	-132.000	0.000	NA		NA
5850576	5850577	CCNA_03288	CCNA_03289			TRUE	0.927	5.000	0.208	NA		NA
5850578	5850579	CCNA_03290	CCNA_03291			FALSE	0.156	58.000	0.014	NA		NA
5850579	5850580	CCNA_03291	CCNA_03292			FALSE	0.406	128.000	0.021	0.020	N	NA
5850580	5850581	CCNA_03292	CCNA_03293			TRUE	0.812	72.000	0.133	1.000	Y	NA
5850581	5850582	CCNA_03293	CCNA_03294			FALSE	0.014	410.000	0.078	1.000	N	NA
5850583	5850584	CCNA_03295	CCNA_03296			FALSE	0.324	175.000	0.143	0.065	N	NA
5850584	5850585	CCNA_03296	CCNA_03297			TRUE	0.523	101.000	0.143	NA		NA
5850587	5850588	CCNA_03299	CCNA_03300			TRUE	0.980	-42.000	0.600	0.075	Y	NA
5850588	5850589	CCNA_03300	CCNA_03301		acrB	TRUE	0.986	0.000	0.750	0.075	N	NA
5850590	5850591	CCNA_03302	CCNA_03303	narX		FALSE	0.018	223.000	0.000	1.000	N	NA
5850591	5850592	CCNA_03303	CCNA_03304			TRUE	0.875	120.000	0.102	0.001	Y	NA
5850592	5850593	CCNA_03304	CCNA_03305			TRUE	0.839	115.000	0.114	1.000	Y	NA
5850593	5850594	CCNA_03305	CCNA_03306			TRUE	0.989	14.000	0.620	0.002	Y	NA
5850595	5850596	CCNA_03307	CCNA_03308			FALSE	0.085	45.000	0.000	NA		NA
5850596	5850597	CCNA_03308	CCNA_03309			FALSE	0.296	49.000	0.038	NA		NA
5850598	5850599	CCNA_03310	CCNA_03311			TRUE	0.969	11.000	0.843	1.000	N	NA
5850599	5850600	CCNA_03311	CCNA_R0076			FALSE	0.072	99.000	0.000	NA		NA
5850603	5850604	CCNA_03314	CCNA_03315			FALSE	0.330	111.000	0.024	1.000	N	NA
5850604	5850605	CCNA_03315	CCNA_03316			FALSE	0.292	89.000	0.024	1.000	N	NA
5850606	5850607	CCNA_03317	CCNA_03318			TRUE	0.895	126.000	0.366	1.000	Y	NA
5850611	5850612	CCNA_03321	CCNA_03322			FALSE	0.069	54.000	0.000	NA		NA
5850612	5850613	CCNA_03322	CCNA_03323			TRUE	0.747	152.000	0.140	1.000	Y	NA
5850613	5850614	CCNA_03323	CCNA_03324			FALSE	0.179	136.000	0.021	NA		NA
5850614	5850615	CCNA_03324	CCNA_03325			FALSE	0.060	71.000	0.000	NA		NA
5850616	5850617	CCNA_03326	CCNA_03327			FALSE	0.055	138.000	0.000	NA		NA
5850618	5850619	CCNA_03328	CCNA_03329			FALSE	0.108	36.000	0.000	NA		NA
5850619	5850620	CCNA_03329	CCNA_03330			FALSE	0.185	-60.000	0.000	NA		NA
5850620	5850621	CCNA_03330	CCNA_03331			TRUE	0.875	-3.000	0.059	NA		NA
5850621	5850622	CCNA_03331	CCNA_03332			TRUE	0.646	53.000	0.003	1.000	Y	NA
5850622	5850623	CCNA_03332	CCNA_03333			TRUE	0.577	11.000	0.000	1.000	N	NA
5850623	5850624	CCNA_03333	CCNA_03334		ftsH	FALSE	0.480	-148.000	0.000	0.066	N	NA
5850624	5850625	CCNA_03334	CCNA_03335	ftsH		TRUE	0.653	97.000	0.145	0.066	N	NA
5850625	5850626	CCNA_03335	CCNA_03336		ybgF	TRUE	0.834	-9.000	0.085	1.000		NA
5850626	5850627	CCNA_03336	CCNA_03337	ybgF	pal	TRUE	0.546	78.000	0.199	1.000		NA
5850627	5850628	CCNA_03337	CCNA_03338	pal	tolB	FALSE	0.347	197.000	0.592	1.000	N	NA
5850628	5850629	CCNA_03338	CCNA_03339	tolB	tolA	TRUE	0.763	-3.000	0.010	NA	N	NA
5850629	5850630	CCNA_03339	CCNA_03340	tolA	tolR	TRUE	0.798	8.000	0.037	NA	N	NA
5850630	5850631	CCNA_03340	CCNA_03341	tolR	tolQ	TRUE	0.988	5.000	0.220	0.033	Y	NA
5850631	5850632	CCNA_03341	CCNA_03342	tolQ		TRUE	0.763	115.000	0.593	1.000		NA
5850632	5850633	CCNA_03342	CCNA_03343			TRUE	0.665	-3.000	0.003	1.000		NA
5850633	5850634	CCNA_03343	CCNA_03344		ruvB	TRUE	0.561	-10.000	0.002	1.000	N	NA
5850634	5850635	CCNA_03344	CCNA_03345	ruvB	ruvA	TRUE	0.995	-3.000	0.549	0.001	Y	NA
5850635	5850636	CCNA_03345	CCNA_03346	ruvA	ruvC	TRUE	0.994	-3.000	0.451	0.006	Y	NA
5850637	5850638	CCNA_03347	CCNA_03348			FALSE	0.072	120.000	0.000	NA		NA
5850641	5850642	CCNA_03351	CCNA_03352			FALSE	0.061	68.000	0.000	NA		NA
5850642	5850643	CCNA_03352	CCNA_03353			FALSE	0.245	95.000	0.031	NA		NA
5850643	5850644	CCNA_03353	CCNA_03354			TRUE	0.659	22.000	0.077	NA		NA
5850646	5850647	CCNA_03355	CCNA_03356			FALSE	0.082	70.000	0.003	NA		NA
5850647	5850648	CCNA_03356	CCNA_03357			TRUE	0.617	4.000	0.008	NA		NA
5850649	5850650	CCNA_03358	CCNA_03359			FALSE	0.391	179.000	0.006	0.003	Y	NA
5850650	5850651	CCNA_03359	CCNA_03360			FALSE	0.500	167.000	0.002	0.003	Y	NA
5850651	5850652	CCNA_03360	CCNA_03361			FALSE	0.279	14.000	0.000	NA		NA
5850653	5850654	CCNA_03273	CCNA_03362			TRUE	0.951	-13.000	0.812	NA		NA
5850655	5850656	CCNA_03363	CCNA_03364			FALSE	0.372	77.000	0.080	NA		NA
5850656	5850657	CCNA_03364	CCNA_03365			TRUE	0.937	-7.000	0.450	NA		NA
5850657	5850658	CCNA_03365	CCNA_03366			TRUE	0.962	-3.000	0.367	NA		NA
5850658	5850659	CCNA_03366	CCNA_03367			FALSE	0.070	124.000	0.000	NA		NA
5850659	5850660	CCNA_03367	CCNA_03368			FALSE	0.495	-3.000	0.000	NA		NA
5850663	5850664	CCNA_03371	CCNA_03372			TRUE	0.803	153.000	0.316	NA	Y	NA
5850665	5850666	CCNA_03373	CCNA_03374			FALSE	0.142	89.000	0.011	NA		NA
5850667	5850668	CCNA_03375	CCNA_03376			FALSE	0.495	-3.000	0.000	NA		NA
5850668	5850669	CCNA_03376	CCNA_03377			TRUE	0.805	-3.000	0.029	NA		NA
5850671	5850672	CCNA_03379	CCNA_03380			TRUE	0.504	0.000	0.000	NA		NA
5850673	5850674	CCNA_03381	CCNA_03382			FALSE	0.432	25.000	0.025	NA		NA
5850679	5850680	CCNA_03387	CCNA_03388			TRUE	0.678	2.000	0.011	NA		NA
5850680	5850681	CCNA_03388	CCNA_03389			TRUE	0.933	0.000	0.143	NA		NA
5850682	5850683	CCNA_03390	CCNA_03391			TRUE	0.974	0.000	0.600	NA		NA
5850684	5850685	CCNA_03392	CCNA_03393			TRUE	0.988	6.000	0.201	0.001	Y	NA
5850686	5850687	CCNA_03394	CCNA_03395			TRUE	0.635	143.000	0.023	1.000	Y	NA
5850687	5850688	CCNA_03395	CCNA_03396			FALSE	0.061	68.000	0.000	NA		NA
5850689	5850690	CCNA_03397	CCNA_03398			FALSE	0.154	-130.000	0.000	NA		NA
5850690	5850691	CCNA_03398	CCNA_03399			TRUE	0.747	-73.000	0.144	NA		NA
5850693	5850694	CCNA_03401	CCNA_03402			FALSE	0.349	141.000	0.087	NA		NA
5850695	5850696	CCNA_03403	CCNA_03404		rcdA	FALSE	0.172	182.000	0.141	NA		NA
5850699	5850700	CCNA_03407	CCNA_03408			TRUE	0.929	-3.000	0.141	NA		NA
5850700	5850701	CCNA_03408	CCNA_03409			FALSE	0.103	38.000	0.000	NA		NA
5850701	5850702	CCNA_03409	CCNA_03410			TRUE	0.739	52.000	0.600	NA		NA
5850702	5850703	CCNA_03410	CCNA_03411			FALSE	0.005	242.000	0.000	NA		NA
5850704	5850705	CCNA_03412	CCNA_03413			TRUE	0.750	29.000	0.087	0.001		NA
5850705	5850706	CCNA_03413	CCNA_03414			TRUE	0.936	26.000	0.829	0.001		NA
5850706	5850707	CCNA_03414	CCNA_03415			FALSE	0.230	119.000	0.024	NA		NA
5850707	5850708	CCNA_03415	CCNA_03416			FALSE	0.144	64.000	0.013	NA		NA
5850708	5850709	CCNA_03416	CCNA_03417			FALSE	0.140	72.000	0.013	NA		NA
5850709	5850710	CCNA_03417	CCNA_03418			TRUE	0.937	4.000	0.235	NA		NA
5850711	5850712	CCNA_03419	CCNA_03420			TRUE	0.948	-10.000	0.667	NA		NA
5850713	5850714	CCNA_03421	CCNA_03422			TRUE	0.805	7.000	0.050	NA		NA
5850714	5850715	CCNA_03422	CCNA_03423			FALSE	0.186	42.000	0.009	NA		NA
5850716	5850717	CCNA_03424	CCNA_03425			TRUE	0.504	0.000	0.000	NA		NA
5850720	5850721	CCNA_03428	CCNA_03429			FALSE	0.242	102.000	0.026	NA		NA
5850721	5850722	CCNA_03429	CCNA_03430			TRUE	0.898	0.000	0.062	1.000		NA
5850725	5850726	CCNA_03433	CCNA_03434			FALSE	0.035	158.000	0.000	NA		NA
5850726	5850727	CCNA_03434	CCNA_03435			TRUE	0.694	-33.000	0.069	NA		NA
5850727	5850728	CCNA_03435	CCNA_03436			TRUE	0.961	-3.000	0.345	NA		NA
5850729	5850730	CCNA_03437	CCNA_03438			FALSE	0.081	47.000	0.000	NA		NA
5850730	5850731	CCNA_03438	CCNA_03439			FALSE	0.075	102.000	0.000	NA		NA
5850731	5850732	CCNA_03439	CCNA_03440			FALSE	0.127	92.000	0.008	NA		NA
5850732	5850733	CCNA_03440	CCNA_03441			FALSE	0.483	1.000	0.000	NA		NA
5850733	5850734	CCNA_03441	CCNA_03442			TRUE	0.878	15.000	0.000	NA	Y	NA
5850734	5850735	CCNA_03442	CCNA_03443			FALSE	0.175	23.000	0.000	NA		NA
5850736	5850737	CCNA_03444	CCNA_03445			TRUE	0.684	137.000	0.500	1.000		NA
5850738	5850739	CCNA_03446	CCNA_03447			TRUE	0.604	91.000	0.286	NA		NA
5850739	5850740	CCNA_03447	CCNA_03448			FALSE	0.103	38.000	0.000	NA		NA
5850740	5850741	CCNA_03448	CCNA_03449			FALSE	0.098	40.000	0.000	NA		NA
5850742	5850743	CCNA_03450	CCNA_03451			FALSE	0.004	260.000	0.000	NA		NA
5850744	5850745	CCNA_03452	CCNA_03453			FALSE	0.207	19.000	0.000	NA		NA
5850746	5850747	CCNA_03454	CCNA_03455			TRUE	0.771	0.000	0.013	1.000		NA
5850747	5850748	CCNA_03455	CCNA_03456			FALSE	0.145	77.000	0.000	1.000	N	NA
5850749	5850750	CCNA_03457	CCNA_03458			TRUE	0.862	-102.000	0.500	NA		NA
5850752	5850753	CCNA_03460	CCNA_03461			TRUE	0.978	-3.000	0.750	NA		NA
5850753	5850754	CCNA_03461	CCNA_03462			FALSE	0.099	132.000	0.005	NA		NA
5850754	5850755	CCNA_03462	CCNA_03463			TRUE	0.993	-3.000	0.316	0.001	Y	NA
5850755	5850756	CCNA_03463	CCNA_03464			TRUE	0.840	119.000	0.130	1.000	Y	NA
5850756	5850757	CCNA_03464	CCNA_03465			TRUE	0.967	20.000	0.202	0.001	Y	NA
5850761	10784575	CCNA_03469	CCNA_04011			TRUE	0.679	-3.000	0.009	NA		NA
5850762	5850763	CCNA_03470	CCNA_03471			FALSE	0.065	58.000	0.000	NA		NA
5850763	5850764	CCNA_03471	CCNA_03472			FALSE	0.060	75.000	0.000	NA		NA
5850765	5850766	CCNA_03473	CCNA_03474	doc	phd	TRUE	0.894	-3.000	0.074	NA		NA
5850767	5850768	CCNA_03475	CCNA_03476			TRUE	0.925	-3.000	0.104	1.000		NA
5850772	5850773	CCNA_03480	CCNA_03481			FALSE	0.443	32.000	0.021	1.000	N	NA
5850774	5850775	CCNA_03482	CCNA_03483			TRUE	0.992	-3.000	0.303	0.065	Y	NA
5850775	5850776	CCNA_03483	CCNA_03484			FALSE	0.172	104.000	0.004	NA	N	NA
5850776	5850777	CCNA_03484	CCNA_03485			TRUE	0.989	2.000	0.313	NA	Y	NA
5850777	5850778	CCNA_03485	CCNA_03486			FALSE	0.276	35.000	0.017	NA		NA
5850780	5850781	CCNA_03488	CCNA_03489			FALSE	0.076	113.000	0.000	NA		NA
5850781	5850782	CCNA_03489	CCNA_03490			TRUE	0.613	69.000	0.333	NA		NA
5850782	5850783	CCNA_03490	CCNA_03491			FALSE	0.434	53.000	0.094	NA		NA
5850783	5850784	CCNA_03491	CCNA_03492			FALSE	0.129	65.000	0.004	1.000		NA
5850784	5850785	CCNA_03492	CCNA_03493			FALSE	0.121	111.000	0.000	1.000		NA
5850785	5850786	CCNA_03493	CCNA_03494			TRUE	0.712	10.000	0.021	1.000		NA
5850786	5850787	CCNA_03494	CCNA_03495			TRUE	0.652	72.000	0.375	1.000		NA
5850787	5850788	CCNA_03495	CCNA_03496			FALSE	0.152	98.000	0.011	NA		NA
5850789	5850790	CCNA_03497	CCNA_03498			TRUE	0.960	-3.000	0.333	NA		NA
5850790	5850791	CCNA_03498	CCNA_03499			TRUE	0.640	44.000	0.222	NA		NA
5850792	5850793	CCNA_03500	CCNA_03501			FALSE	0.465	24.000	0.018	NA	N	NA
5850793	5850794	CCNA_03501	CCNA_03502			TRUE	0.518	-69.000	0.023	NA	N	NA
5850794	5850795	CCNA_03502	CCNA_03503			TRUE	0.600	34.000	0.107	NA		NA
5850799	5850800	CCNA_03507	CCNA_03508			TRUE	0.777	35.000	0.293	1.000	N	NA
5850800	5850801	CCNA_03508	CCNA_03509			TRUE	0.928	18.000	0.674	1.000		NA
5850801	5850802	CCNA_03509	CCNA_03510			TRUE	0.557	47.000	0.129	1.000		NA
5850802	5850803	CCNA_03510	CCNA_03511		surF1	TRUE	0.668	0.000	0.008	NA		NA
5850803	5850804	CCNA_03511	CCNA_03512	surF1		TRUE	0.841	-7.000	0.100	NA		NA
5850804	5850805	CCNA_03512	CCNA_03513		coxC	FALSE	0.224	174.000	0.122	1.000		NA
5850805	5850806	CCNA_03513	CCNA_03514	coxC	ctaG	TRUE	0.735	70.000	0.536	1.000	N	NA
5850806	5850807	CCNA_03514	CCNA_03515	ctaG		FALSE	0.430	-22.000	0.010	NA		NA
5850807	5850808	CCNA_03515	CCNA_03516		coxE	TRUE	0.649	-3.000	0.007	NA		NA
5850808	5850809	CCNA_03516	CCNA_03517	coxE	coxA	TRUE	0.691	108.000	0.153	0.033	N	NA
5850809	5850810	CCNA_03517	CCNA_03518	coxA	coxB	TRUE	0.978	27.000	0.741	0.003	Y	NA
5850811	5850812	CCNA_03519	CCNA_03520			TRUE	0.968	-3.000	0.478	NA		NA
5850812	5850813	CCNA_03520	CCNA_03521			TRUE	0.968	-3.000	0.474	NA		NA
5850813	5850814	CCNA_03521	CCNA_03522			FALSE	0.050	162.000	0.005	NA		NA
5850817	5850818	CCNA_03524	CCNA_03525			FALSE	0.362	10.000	0.000	NA		NA
5850820	5850821	CCNA_03527	CCNA_03528			FALSE	0.342	143.000	0.087	NA		NA
5850823	5850824	CCNA_03530	CCNA_03531			FALSE	0.210	65.000	0.027	NA		NA
5850827	5850828	CCNA_03534	CCNA_03535			FALSE	0.077	170.000	0.004	1.000	N	NA
5850828	5850829	CCNA_03535	CCNA_03536			TRUE	0.691	25.000	0.091	1.000		NA
5850829	5850830	CCNA_03536	CCNA_03537			TRUE	0.774	45.000	0.600	NA		NA
5850832	5850833	CCNA_03539	CCNA_03540			FALSE	0.495	-3.000	0.000	NA		NA
5850833	5850834	CCNA_03540	CCNA_03541			TRUE	0.642	21.000	0.054	1.000		NA
5850834	5850835	CCNA_03541	CCNA_03542			FALSE	0.262	-19.000	0.000	NA		NA
5850835	5850836	CCNA_03542	CCNA_03543			FALSE	0.001	598.000	0.000	NA		NA
5850836	5850837	CCNA_03543	CCNA_03544			TRUE	0.844	-34.000	0.170	1.000	N	NA
5850837	5850838	CCNA_03544	CCNA_03545			TRUE	0.922	7.000	0.221	NA		NA
5850838	5850839	CCNA_03545	CCNA_03546			TRUE	0.662	48.000	0.307	NA		NA
5850839	5850840	CCNA_03546	CCNA_03547			TRUE	0.707	17.000	0.067	NA		NA
5850840	5850841	CCNA_03547	CCNA_03548			TRUE	0.801	114.000	0.408	0.026	N	NA
5850842	5850843	CCNA_03549	CCNA_03550			FALSE	0.001	370.000	0.000	NA		NA
5850844	5850845	CCNA_03551	CCNA_03552			FALSE	0.101	39.000	0.000	NA		NA
5850845	5850846	CCNA_03552	CCNA_03553			TRUE	0.739	23.000	0.109	1.000		NA
5850846	5850847	CCNA_03553	CCNA_03554			TRUE	0.770	1.000	0.012	NA	N	NA
5850847	5850848	CCNA_03554	CCNA_03555			TRUE	0.926	38.000	0.375	NA	Y	NA
5850849	5850850	CCNA_03556	CCNA_03557			FALSE	0.336	98.000	0.053	NA		NA
5850850	5850851	CCNA_03557	CCNA_03558			FALSE	0.023	178.000	0.003	NA		NA
5850851	5850852	CCNA_03558	CCNA_03559			TRUE	0.576	0.000	0.003	NA		NA
5850852	5850853	CCNA_03559	CCNA_03560			TRUE	0.574	0.000	0.003	NA		NA
5850853	5850854	CCNA_03560	CCNA_03561			TRUE	0.956	48.000	0.724	0.003	Y	NA
5850854	5850855	CCNA_03561	CCNA_03562			TRUE	0.972	35.000	0.846	0.003	Y	NA
5850855	5850856	CCNA_03562	CCNA_03563			TRUE	0.955	53.000	0.864	0.003	Y	NA
5850856	5850857	CCNA_03563	CCNA_03564			FALSE	0.051	154.000	0.003	NA		NA
5850857	5850858	CCNA_03564	CCNA_03565			FALSE	0.426	145.000	0.154	NA		NA
5850859	5850860	CCNA_03566	CCNA_03567			FALSE	0.065	87.000	0.000	NA		NA
5850860	5850861	CCNA_03567	CCNA_03568			FALSE	0.379	-22.000	0.007	NA		NA
5850861	5850862	CCNA_03568	CCNA_03569			TRUE	0.950	1.000	0.257	NA		NA
5850862	5850863	CCNA_03569	CCNA_03570			TRUE	0.907	14.000	0.338	NA		NA
5850863	5850864	CCNA_03570	CCNA_03571			TRUE	0.669	2.000	0.010	NA		NA
5850864	5850865	CCNA_03571	CCNA_03572			FALSE	0.164	25.000	0.000	NA		NA
5850866	5850867	CCNA_03573	CCNA_03574			FALSE	0.173	118.000	0.000	1.000	N	NA
5850869	5850870	CCNA_03576	CCNA_03577			FALSE	0.062	64.000	0.000	NA		NA
5850871	5850872	CCNA_03578	CCNA_03579			FALSE	0.158	45.000	0.008	NA		NA
5850875	5850876	CCNA_03582	CCNA_03583			TRUE	0.855	-3.000	0.048	NA		NA
5850877	5850878	CCNA_03584	CCNA_03585	chpT		FALSE	0.279	80.000	0.045	NA		NA
5850878	5850879	CCNA_03585	CCNA_03586			TRUE	0.988	-3.000	0.208	1.000	Y	NA
5850880	5850881	CCNA_03587	CCNA_03588			TRUE	0.634	90.000	0.188	0.072		NA
5850881	5850882	CCNA_03588	CCNA_03589		sigT	TRUE	0.966	-3.000	0.312	1.000	N	NA
5850882	5850883	CCNA_03589	CCNA_03590	sigT		FALSE	0.460	3.000	0.000	NA		NA
5850885	5850886	CCNA_03592	CCNA_03593			TRUE	0.611	65.000	0.286	1.000		NA
5850888	5850889	CCNA_03595	CCNA_03596	ubiE		FALSE	0.142	43.000	0.000	1.000		NA
5850889	5850890	CCNA_03596	CCNA_03597			TRUE	0.832	-3.000	0.028	1.000		NA
5850891	5850892	CCNA_03598	CCNA_03599			FALSE	0.005	304.000	0.000	1.000	N	NA
5850892	5850893	CCNA_03599	CCNA_03600			FALSE	0.046	165.000	0.000	1.000		NA
5850893	5850894	CCNA_03600	CCNA_03601			FALSE	0.395	119.000	0.024	0.033		NA
5850894	5850895	CCNA_03601	CCNA_03602			TRUE	0.843	17.000	0.182	1.000		NA
5850895	5850896	CCNA_03602	CCNA_03603			FALSE	0.098	64.000	0.000	1.000		NA
5850897	5850898	CCNA_03604	CCNA_03605			TRUE	0.875	23.000	0.500	NA		NA
5850898	5850899	CCNA_03605	CCNA_03606			FALSE	0.158	26.000	0.000	NA		NA
5850899	5850900	CCNA_03606	CCNA_03607			FALSE	0.243	16.000	0.000	NA		NA
5850900	5850901	CCNA_03607	CCNA_03608			FALSE	0.075	115.000	0.000	NA		NA
5850901	5850902	CCNA_03608	CCNA_03609			FALSE	0.193	20.000	0.000	NA		NA
5850902	5850903	CCNA_03609	CCNA_03610			FALSE	0.006	258.000	0.000	1.000		NA
5850903	5850904	CCNA_03610	CCNA_03611			TRUE	0.617	-3.000	0.000	1.000		NA
5850904	5850905	CCNA_03611	CCNA_03612			TRUE	0.570	20.000	0.033	1.000		NA
5850906	5850907	CCNA_03613	CCNA_03614			FALSE	0.063	60.000	0.000	NA		NA
5850907	5850908	CCNA_03614	CCNA_03615			TRUE	0.697	23.000	0.100	NA		NA
5850908	5850909	CCNA_03615	CCNA_03616			TRUE	0.507	70.000	0.150	1.000		NA
5850909	5850910	CCNA_03616	CCNA_03617			FALSE	0.460	3.000	0.000	NA		NA
5850910	5850911	CCNA_03617	CCNA_03618			TRUE	0.504	0.000	0.000	NA		NA
5850911	5850912	CCNA_03618	CCNA_03619			FALSE	0.018	201.000	0.000	1.000		NA
5850913	5850914	CCNA_03620	CCNA_03621			FALSE	0.064	59.000	0.000	NA		NA
5850915	5850916	CCNA_03622	CCNA_03623			TRUE	0.957	-3.000	0.000	1.000	Y	NA
5850918	5850919	CCNA_03625	CCNA_R0079			FALSE	0.037	156.000	0.000	NA		NA
5850920	5850921	CCNA_03626	CCNA_03627			TRUE	0.989	0.000	0.239	1.000	Y	NA
5850921	5850922	CCNA_03627	CCNA_03628			TRUE	0.878	-28.000	0.097	0.001	N	NA
5850924	5850925	CCNA_03629	CCNA_03630			TRUE	0.854	-22.000	0.208	NA		NA
5850926	5850927	CCNA_03631	CCNA_03632			FALSE	0.079	48.000	0.000	NA		NA
5850927	5850928	CCNA_03632	CCNA_03633			FALSE	0.002	343.000	0.000	NA		NA
5850929	5850930	CCNA_03634	CCNA_03635			FALSE	0.077	110.000	0.000	NA		NA
5850930	5850931	CCNA_03635	CCNA_03636			FALSE	0.008	212.000	0.000	NA		NA
5850933	5850934	CCNA_R0082	CCNA_R0083			FALSE	0.062	64.000	0.000	NA		NA
5850934	5850935	CCNA_R0083	CCNA_R0084			FALSE	0.072	99.000	0.000	NA		NA
5850935	5850936	CCNA_R0084	CCNA_R0085			FALSE	0.002	296.000	0.000	NA		NA
5850936	5850937	CCNA_R0085	CCNA_R0086			FALSE	0.061	68.000	0.000	NA		NA
5850937	5850938	CCNA_R0086	CCNA_R0087			FALSE	0.018	176.000	0.000	NA		NA
5850938	5850939	CCNA_R0087	CCNA_03638			FALSE	0.001	463.000	0.000	NA		NA
5850939	5850940	CCNA_03638	CCNA_03639			FALSE	0.021	173.000	0.000	NA		NA
5850940	5850941	CCNA_03639	CCNA_03640			TRUE	0.758	44.000	0.273	0.037		NA
5850941	5850942	CCNA_03640	CCNA_03641			FALSE	0.261	90.000	0.004	0.037		NA
5850942	5850943	CCNA_03641	CCNA_03642			TRUE	0.993	8.000	0.604	0.001	Y	NA
5850943	5850944	CCNA_03642	CCNA_03643			TRUE	0.996	-3.000	0.705	0.001	Y	NA
5850944	5850945	CCNA_03643	CCNA_03644		sdhC	TRUE	0.976	-33.000	0.291	0.001	Y	NA
5850945	5850946	CCNA_03644	CCNA_03645	sdhC		FALSE	0.036	172.000	0.000	1.000		NA
5850946	5850947	CCNA_03645	CCNA_03646			TRUE	0.717	10.000	0.032	NA		NA
5850948	5850949	CCNA_03647	CCNA_03648			TRUE	0.893	-3.000	0.061	1.000		NA
5850949	5850950	CCNA_03648	CCNA_03649			FALSE	0.444	-16.000	0.009	NA		NA
5850950	5850951	CCNA_03649	CCNA_03650			TRUE	0.974	-3.000	0.642	NA		NA
5850951	5850952	CCNA_03650	CCNA_03651			TRUE	0.949	-3.000	0.196	NA	N	NA
5850952	5850953	CCNA_03651	CCNA_03652			TRUE	0.926	131.000	0.863	NA	Y	NA
5850953	5850954	CCNA_03652	CCNA_03653			TRUE	0.562	73.000	0.173	1.000	N	NA
5850954	5850955	CCNA_03653	CCNA_03654			FALSE	0.207	19.000	0.000	NA		NA
5850956	5850957	CCNA_03655	CCNA_03656			TRUE	0.951	10.000	0.383	1.000	N	NA
5850957	5850958	CCNA_03656	CCNA_03657			TRUE	0.914	13.000	0.232	1.000	N	NA
5850958	5850959	CCNA_03657	CCNA_03658			TRUE	0.986	13.000	0.344	0.001	Y	NA
5850959	5850960	CCNA_03658	CCNA_03659			TRUE	0.989	11.000	0.375	0.001	Y	NA
5850960	5850961	CCNA_03659	CCNA_03660			TRUE	0.638	50.000	0.003	NA	Y	NA
5850961	5850962	CCNA_03660	CCNA_03661			FALSE	0.071	98.000	0.000	NA		NA
5850962	5850963	CCNA_03661	CCNA_03662			FALSE	0.002	298.000	0.000	NA		NA
5850963	5850964	CCNA_03662	CCNA_03663			FALSE	0.063	61.000	0.000	NA		NA
5850965	5850966	CCNA_03664	CCNA_03665			FALSE	0.087	51.000	0.002	NA		NA
5850966	5850967	CCNA_03665	CCNA_03666			TRUE	0.946	-3.000	0.214	NA		NA
5850967	5850968	CCNA_03666	CCNA_03667			TRUE	0.801	16.000	0.123	NA		NA
5850972	5850973	CCNA_03670	CCNA_03671			TRUE	0.884	-3.000	0.054	1.000		NA
5850974	5850975	CCNA_03672	CCNA_03673			FALSE	0.007	222.000	0.000	NA		NA
5850975	5850976	CCNA_03673	CCNA_03674			TRUE	0.978	-3.000	0.750	NA		NA
5850977	5850978	CCNA_03675	CCNA_03676			TRUE	0.980	-3.000	0.667	1.000	N	NA
5850981	5850982	CCNA_03679	CCNA_03680			TRUE	0.825	-3.000	0.022	NA	N	NA
5850982	5850983	CCNA_03680	CCNA_03681			TRUE	0.917	14.000	0.300	1.000	N	NA
5850984	5850985	CCNA_03682	CCNA_03683			TRUE	0.742	40.000	0.267	1.000	N	NA
5850985	5850986	CCNA_03683	CCNA_03684			TRUE	0.843	1.000	0.022	1.000	N	NA
5850987	5850988	CCNA_03685	CCNA_03686			TRUE	0.865	26.000	0.473	1.000		NA
5850988	5850989	CCNA_03686	CCNA_03687			FALSE	0.095	74.000	0.000	1.000		NA
5850989	5850990	CCNA_03687	CCNA_03688			TRUE	0.835	19.000	0.158	1.000	N	NA
5850992	5850993	CCNA_03690	CCNA_03691			FALSE	0.289	167.000	0.100	1.000	N	NA
5850996	5850997	CCNA_03694	CCNA_03695			TRUE	0.598	114.000	0.190	1.000		NA
5850997	5850998	CCNA_03695	CCNA_03696			TRUE	0.709	113.000	0.200	0.056	N	NA
5850998	5850999	CCNA_03696	CCNA_03697			TRUE	0.810	34.000	0.500	NA		NA
5850999	5851000	CCNA_03697	CCNA_03698			TRUE	0.515	-15.000	0.014	NA		NA
5851000	5851001	CCNA_03698	CCNA_03699			FALSE	0.065	88.000	0.000	NA		NA
5851002	5851003	CCNA_03700	CCNA_03701			FALSE	0.227	82.000	0.012	1.000	N	NA
5851003	5851004	CCNA_03701	CCNA_03702			FALSE	0.224	203.000	0.292	1.000	N	NA
